강원|영월|북면|37.2721|128.4329
강원|영월|산솔면|37.1703|128.6932
강원|영월|상동읍|37.1169|128.8197
강원|영월|영월읍|37.2018|128.5107
강원|영월|주천면|37.2801|128.2813
강원|영월|한반도면|37.2255|128.3420
강원|원주|개운동|37.3382|127.9560
강원|원주|귀래면|37.1958|127.8809
강원|원주|단계동|37.3523|127.9276
강원|원주|단구동|37.3248|127.9553
강원|원주|명륜1동|37.3392|127.9470
강원|원주|명륜2동|37.3308|127.9410
강원|원주|무실동|37.3280|127.9216
강원|원주|문막읍|37.2915|127.8164
강원|원주|반곡관설동|37.3161|127.9881
강원|원주|봉산동|37.3561|127.9779
강원|원주|부론면|37.2056|127.7892
강원|원주|소초면|37.4072|128.0177
강원|원주|신림면|37.2509|128.1070
강원|원주|우산동|37.3790|127.9304
강원|원주|원인동|37.3444|127.9485
강원|원주|일산동|37.3482|127.9429
강원|원주|중앙동|37.3617|127.9470
강원|원주|지정면|37.3808|127.8331
강원|원주|태장1동|37.3647|127.9635
강원|원주|태장2동|37.3891|127.9512
강원|원주|판부면|37.2824|127.9908
강원|원주|학성동|37.3550|127.9403
강원|원주|행구동|37.3426|128.0098
강원|원주|호저면|37.4389|127.9117
강원|원주|흥업면|37.2859|127.8971
강원|인제|기린면|37.9641|128.3894
강원|인제|남면|37.9751|128.1067
강원|인제|북면|38.1666|128.3156
강원|인제|상남면|37.8840|128.2670
강원|인제|서화면|38.2742|128.2203
강원|인제|인제읍|38.0664|128.2479
강원|정선|고한읍|37.1923|128.8711
강원|정선|남면|37.2806|128.7288
강원|정선|북평면|37.4787|128.6346
강원|정선|사북읍|37.2333|128.8227
강원|정선|신동읍|37.2381|128.6479
강원|정선|여량면|37.4910|128.7303
강원|정선|임계면|37.4734|128.8731
강원|정선|정선읍|37.3806|128.6232
강원|정선|화암면|37.3291|128.8081
강원|철원|갈말읍|38.2017|127.3297
강원|철원|근남면|38.2408|127.5127
강원|철원|근북면|38.3158|127.4028
강원|철원|김화읍|38.2670|127.4071
강원|철원|동송읍|38.2395|127.2483
강원|철원|서면|38.1776|127.4216
강원|철원|철원읍|38.2662|127.1744
강원|춘천|강남동|37.8573|127.6985
강원|춘천|교동|37.8825|127.7366
강원|춘천|근화동|37.8885|127.7090
강원|춘천|남면|37.7386|127.5985
강원|춘천|남산면|37.7792|127.6206
강원|춘천|동내면|37.8372|127.7844
강원|춘천|동면|37.8887|127.8451
강원|춘천|동산면|37.7726|127.7825
강원|춘천|북산면|37.9694|127.9094
강원|춘천|사북면|38.0107|127.6434
강원|춘천|서면|37.8976|127.6438
강원|춘천|석사동|37.8585|127.7505
강원|춘천|소양동|37.8835|127.7262
강원|춘천|신동면|37.8089|127.7058
강원|춘천|신북읍|37.9599|127.7534
강원|춘천|신사우동|37.9175|127.7311
강원|춘천|약사명동|37.8754|127.7248
강원|춘천|조운동|37.8783|127.7315
강원|춘천|퇴계동|37.8536|127.7315
강원|춘천|효자1동|37.8715|127.7281
강원|춘천|효자2동|37.8690|127.7397
강원|춘천|효자3동|37.8757|127.7428
강원|춘천|후평1동|37.8881|127.7453
강원|춘천|후평2동|37.8770|127.7483
강원|춘천|후평3동|37.8762|127.7560
강원|태백|구문소동|37.0930|129.0434
강원|태백|문곡소도동|37.1168|128.9354
강원|태백|삼수동|37.2495|128.9639
강원|태백|상장동|37.1551|128.9676
강원|태백|장성동|37.0955|128.9826
강원|태백|철암동|37.1252|129.0602
강원|태백|황연동|37.1661|129.0269
강원|태백|황지동|37.1702|128.9957
강원|평창|대관령면|37.6877|128.6752
강원|평창|대화면|37.4976|128.4476
강원|평창|미탄면|37.3399|128.5183
강원|평창|방림면|37.4523|128.3259
강원|평창|봉평면|37.6123|128.3467
강원|평창|용평면|37.6307|128.4524
강원|평창|진부면|37.6325|128.5632
강원|평창|평창읍|37.3711|128.3907
강원|홍천|남면|37.6132|127.7855
강원|홍천|내면|37.7946|128.4081
강원|홍천|내촌면|37.8123|128.1128
강원|홍천|두촌면|37.8718|128.0316
강원|홍천|북방면|37.7314|127.8132
강원|홍천|서면|37.6677|127.6355
강원|홍천|서석면|37.7137|128.2117
강원|홍천|영귀미면|37.6634|127.9929
강원|홍천|홍천읍|37.6644|127.8743
강원|홍천|화촌면|37.7685|127.9826
강원|화천|간동면|38.0634|127.8181
강원|화천|사내면|38.0736|127.5082
강원|화천|상서면|38.2166|127.6229
강원|화천|하남면|38.0818|127.6541
강원|화천|화천읍|38.2123|127.7748
강원|횡성|갑천면|37.5687|128.0898
강원|횡성|강림면|37.3511|128.1094
강원|횡성|공근면|37.5700|127.9601
강원|횡성|둔내면|37.5234|128.2350
강원|횡성|서원면|37.4911|127.8476
강원|횡성|안흥면|37.4235|128.1827
강원|횡성|우천면|37.4746|128.0958
강원|횡성|청일면|37.6070|128.1719
강원|횡성|횡성읍|37.4910|127.9965
경기|가평|가평읍|37.8286|127.4875
경기|가평|북면|37.9443|127.4945
경기|가평|상면|37.7905|127.3379
경기|가평|설악면|37.6532|127.4997
경기|가평|조종면|37.8671|127.3718
경기|가평|청평면|37.7295|127.4295
경기|고양덕양|고양동|37.7094|126.9044
경기|고양덕양|관산동|37.7094|126.8637
경기|고양덕양|능곡동|37.6286|126.8023
경기|고양덕양|대덕동|37.5899|126.8564
경기|고양덕양|삼송1동|37.6629|126.9036
경기|고양덕양|삼송2동|37.6517|126.8754
경기|고양덕양|성사1동|37.6591|126.8455
경기|고양덕양|성사2동|37.6506|126.8400
경기|고양덕양|원신동|37.6718|126.8644
경기|고양덕양|주교동|37.6618|126.8278
경기|고양덕양|창릉동|37.6315|126.8923
경기|고양덕양|행신1동|37.6214|126.8340
경기|고양덕양|행신2동|37.6081|126.8406
경기|고양덕양|행신3동|37.6253|126.8395
경기|고양덕양|행신4동|37.6199|126.8484
경기|고양덕양|행주동|37.6073|126.8189
경기|고양덕양|화전동|37.6038|126.8839
경기|고양덕양|화정1동|37.6419|126.8330
경기|고양덕양|화정2동|37.6323|126.8369
경기|고양덕양|효자동|37.6641|126.9575
경기|고양덕양|흥도동|37.6334|126.8608
경기|고양일산동|고봉동|37.7068|126.8139
경기|고양일산동|마두1동|37.6608|126.7834
경기|고양일산동|마두2동|37.6535|126.7821
경기|고양일산동|백석1동|37.6474|126.7923
경기|고양일산동|백석2동|37.6421|126.7844
경기|고양일산동|식사동|37.6789|126.8160
경기|고양일산동|장항1동|37.6416|126.7629
경기|고양일산동|장항2동|37.6557|126.7688
경기|고양일산동|정발산동|37.6706|126.7780
경기|고양일산동|중산1동|37.6909|126.7827
경기|고양일산동|중산2동|37.6812|126.7867
경기|고양일산동|풍산동|37.6621|126.8014
경기|고양일산서|가좌동|37.6860|126.6976
경기|고양일산서|대화동|37.6751|126.7476
경기|고양일산서|덕이동|37.6958|126.7437
경기|고양일산서|송포동|37.6650|126.7230
경기|고양일산서|일산1동|37.6879|126.7681
경기|고양일산서|일산2동|37.6855|126.7745
경기|고양일산서|일산3동|37.6792|126.7677
경기|고양일산서|주엽1동|37.6698|126.7657
경기|고양일산서|주엽2동|37.6727|126.7582
경기|고양일산서|탄현1동|37.6943|126.7663
경기|고양일산서|탄현2동|37.7004|126.7706
경기|과천|갈현동|37.4152|126.9814
경기|과천|과천동|37.4506|127.0091
경기|과천|문원동|37.4247|127.0190
경기|과천|별양동|37.4274|126.9958
경기|과천|부림동|37.4349|126.9991
경기|과천|중앙동|37.4347|126.9787
경기|광명|광명1동|37.4874|126.8618
경기|광명|광명2동|37.4828|126.8579
경기|광명|광명3동|37.4802|126.8560
경기|광명|광명4동|37.4780|126.8544
경기|광명|광명5동|37.4770|126.8485
경기|광명|광명6동|37.4672|126.8388
경기|광명|광명7동|37.4658|126.8514
경기|광명|소하1동|37.4448|126.8872
경기|광명|소하2동|37.4348|126.8768
경기|광명|일직동|37.4202|126.8827
경기|광명|철산1동|37.4892|126.8691
경기|광명|철산2동|37.4835|126.8672
경기|광명|철산3동|37.4755|126.8714
경기|광명|철산4동|37.4724|126.8634
경기|광명|하안1동|37.4574|126.8663
경기|광명|하안2동|37.4647|126.8743
경기|광명|하안3동|37.4606|126.8829
경기|광명|하안4동|37.4672|126.8802
경기|광명|학온동|37.4295|126.8550
경기|광주|경안동|37.4058|127.2528
경기|광주|곤지암읍|37.3638|127.3822
경기|광주|광남1동|37.3984|127.2053
경기|광주|광남2동|37.3839|127.2281
경기|광주|남종면|37.5026|127.3202
경기|광주|남한산성면|37.4592|127.2341
경기|광주|능평동|37.3506|127.1676
경기|광주|도척면|37.3083|127.3155
경기|광주|송정동|37.4250|127.2626
경기|광주|신현동|37.3643|127.1612
경기|광주|쌍령동|37.4025|127.2711
경기|광주|오포1동|37.3596|127.2128
경기|광주|오포2동|37.3682|127.2608
경기|광주|초월읍|37.3970|127.3113
경기|광주|탄벌동|37.4311|127.2269
경기|광주|퇴촌면|37.4541|127.3400
경기|김포|고촌읍|37.6066|126.7633
경기|김포|구래동|37.6459|126.6281
경기|김포|김포본동|37.6341|126.7098
경기|김포|대곶면|37.6464|126.5686
경기|김포|마산동|37.6394|126.6415
경기|김포|사우동|37.6190|126.7262
경기|김포|양촌읍|37.6410|126.6241
경기|김포|운양동|37.6572|126.6856
경기|김포|월곶면|37.7290|126.5528
경기|김포|장기동|37.6385|126.6791
경기|김포|장기본동|37.6480|126.6636
경기|김포|통진읍|37.6961|126.5995
경기|김포|풍무동|37.6062|126.7221
경기|김포|하성면|37.7345|126.6451
경기|남양주|금곡동|37.6322|127.2124
경기|남양주|다산1동|37.6187|127.1567
경기|남양주|다산2동|37.5974|127.1690
경기|남양주|별내동|37.6664|127.1144
경기|남양주|별내면|37.7097|127.1260
경기|남양주|수동면|37.7263|127.3042
경기|남양주|양정동|37.6113|127.1915
경기|남양주|오남읍|37.6938|127.2315
경기|남양주|와부읍|37.5944|127.2472
경기|남양주|조안면|37.5675|127.2985
경기|남양주|진건읍|37.6579|127.1852
경기|남양주|진접읍|37.7256|127.1930
경기|남양주|퇴계원읍|37.6535|127.1434
경기|남양주|평내동|37.6464|127.2353
경기|남양주|호평동|37.6639|127.2495
경기|남양주|화도읍|37.6528|127.3156
경기|동두천|보산동|37.9251|127.0881
경기|동두천|불현동|37.8924|127.1086
경기|동두천|상패동|37.9092|127.0317
경기|동두천|생연1동|37.9091|127.0667
경기|동두천|생연2동|37.9002|127.0508
경기|동두천|소요동|37.9480|127.0564
경기|동두천|송내동|37.8809|127.0645
경기|동두천|중앙동|37.9084|127.0546
경기|리|갈매동|37.6314|127.1178
경기|리|교문1동|37.5811|127.1183
경기|리|교문2동|37.5861|127.1338
경기|리|동구동|37.6249|127.1368
경기|리|수택1동|37.5981|127.1481
경기|리|수택2동|37.5942|127.1435
경기|리|수택3동|37.5821|127.1490
경기|리|인창동|37.6083|127.1285
경기|부천|대산동|37.4803|126.7699
경기|부천|범안동|37.4719|126.8165
경기|부천|부천동|37.5010|126.7985
경기|부천|상동|37.5027|126.7503
경기|부천|성곡동|37.5216|126.8112
경기|부천|소사본동|37.4735|126.7952
경기|부천|신중동|37.5041|126.7697
경기|부천|심곡동|37.4888|126.7857
경기|부천|오정동|37.5316|126.7813
경기|부천|중동|37.4913|126.7628
경기|성남분당|구미1동|37.3524|127.0934
경기|성남분당|구미동|37.3427|127.1217
경기|성남분당|금곡동|37.3627|127.0963
경기|성남분당|백현동|37.3883|127.1103
경기|성남분당|분당동|37.3685|127.1441
경기|성남분당|삼평동|37.4015|127.1091
경기|성남분당|서현1동|37.3853|127.1496
경기|성남분당|서현2동|37.3752|127.1374
경기|성남분당|수내1동|37.3790|127.1160
경기|성남분당|수내2동|37.3752|127.1231
경기|성남분당|수내3동|37.3649|127.1294
경기|성남분당|야탑1동|37.4131|127.1260
경기|성남분당|야탑2동|37.4076|127.1275
경기|성남분당|야탑3동|37.4043|127.1503
경기|성남분당|운중동|37.3819|127.0587
경기|성남분당|이매1동|37.3947|127.1327
경기|성남분당|이매2동|37.3989|127.1222
경기|성남분당|정자1동|37.3694|127.1063
경기|성남분당|정자2동|37.3666|127.1185
경기|성남분당|정자3동|37.3578|127.1226
경기|성남분당|정자동|37.3668|127.1115
경기|성남분당|판교동|37.3871|127.0926
경기|성남수정|고등동|37.4293|127.0811
경기|성남수정|단대동|37.4546|127.1571
경기|성남수정|복정동|37.4588|127.1305
경기|성남수정|산성동|37.4568|127.1527
경기|성남수정|수진1동|37.4383|127.1358
경기|성남수정|수진2동|37.4365|127.1256
경기|성남수정|시흥동|37.4120|127.0835
경기|성남수정|신촌동|37.4506|127.1040
경기|성남수정|신흥1동|37.4408|127.1405
경기|성남수정|신흥2동|37.4499|127.1480
경기|성남수정|신흥3동|37.4429|127.1465
경기|성남수정|양지동|37.4643|127.1662
경기|성남수정|위례동|37.4680|127.1467
경기|성남수정|태평1동|37.4455|127.1230
경기|성남수정|태평2동|37.4476|127.1364
경기|성남수정|태평3동|37.4456|127.1321
경기|성남수정|태평4동|37.4484|127.1408
경기|성남중원|금광1동|37.4443|127.1661
경기|성남중원|금광2동|37.4494|127.1685
경기|성남중원|도촌동|37.4192|127.1609
경기|성남중원|상대원1동|37.4401|127.1801
경기|성남중원|상대원2동|37.4359|127.1577
경기|성남중원|상대원3동|37.4390|127.1632
경기|성남중원|성남동|37.4313|127.1329
경기|성남중원|은행1동|37.4524|127.1669
경기|성남중원|은행2동|37.4611|127.1746
경기|성남중원|중앙동|37.4399|127.1521
경기|성남중원|하대원동|37.4279|127.1461
경기|수원권선|곡선동|37.2364|127.0236
경기|수원권선|구운동|37.2805|126.9698
경기|수원권선|권선1동|37.2583|127.0271
경기|수원권선|권선2동|37.2459|127.0246
경기|수원권선|금곡동|37.2735|126.9434
경기|수원권선|서둔동|37.2685|126.9820
경기|수원권선|세류1동|37.2598|127.0053
경기|수원권선|세류2동|37.2450|127.0077
경기|수원권선|세류3동|37.2599|127.0152
경기|수원권선|입북동|37.2905|126.9484
경기|수원권선|평동|37.2458|126.9799
경기|수원권선|호매실동|37.2625|126.9529
경기|수원영통|광교1동|37.3014|127.0477
경기|수원영통|광교2동|37.2873|127.0723
경기|수원영통|망포1동|37.2391|127.0585
경기|수원영통|망포2동|37.2400|127.0476
경기|수원영통|매탄1동|37.2710|127.0404
경기|수원영통|매탄2동|37.2706|127.0514
경기|수원영통|매탄3동|37.2566|127.0495
경기|수원영통|매탄4동|37.2661|127.0500
경기|수원영통|영통1동|37.2613|127.0776
경기|수원영통|영통2동|37.2476|127.0563
경기|수원영통|영통3동|37.2517|127.0717
경기|수원영통|원천동|37.2730|127.0571
경기|수원장안|송죽동|37.3063|127.0047
경기|수원장안|연무동|37.3246|127.0228
경기|수원장안|영화동|37.2913|127.0136
경기|수원장안|율천동|37.2988|126.9720
경기|수원장안|정자1동|37.3047|126.9893
경기|수원장안|정자2동|37.2923|126.9980
경기|수원장안|정자3동|37.2986|126.9844
경기|수원장안|조원1동|37.3005|127.0166
경기|수원장안|조원2동|37.3087|127.0131
경기|수원장안|파장동|37.3205|126.9889
경기|수원팔달|고등동|37.2743|127.0031
경기|수원팔달|매교동|37.2689|127.0149
경기|수원팔달|매산동|37.2688|127.0056
경기|수원팔달|우만1동|37.2877|127.0336
경기|수원팔달|우만2동|37.2803|127.0387
경기|수원팔달|인계동|37.2687|127.0298
경기|수원팔달|지동|37.2806|127.0249
경기|수원팔달|행궁동|37.2818|127.0162
경기|수원팔달|화서1동|37.2803|127.0011
경기|수원팔달|화서2동|37.2844|126.9912
경기|안산단원|고잔동|37.3246|126.8252
경기|안산단원|대부동|37.2418|126.5875
경기|안산단원|백운동|37.3239|126.7995
경기|안산단원|선부1동|37.3322|126.8082
경기|안산단원|선부2동|37.3450|126.8008
경기|안산단원|선부3동|37.3518|126.8225
경기|안산단원|신길동|37.3308|126.7691
경기|안산단원|와동|37.3396|126.8268
경기|안산단원|원곡동|37.3312|126.7929
경기|안산단원|중앙동|37.3258|126.8360
경기|안산단원|초지동|37.3094|126.7729
경기|안산단원|호수동|37.3105|126.8314
경기|안산상록|반월동|37.3030|126.9064
경기|안산상록|본오1동|37.2843|126.8700
경기|안산상록|본오2동|37.2947|126.8697
경기|안산상록|본오3동|37.3001|126.8674
경기|안산상록|부곡동|37.3346|126.8693
경기|안산상록|사동|37.2993|126.8507
경기|안산상록|사이동|37.2840|126.8422
경기|안산상록|성포동|37.3217|126.8489
경기|안산상록|안산동|37.3583|126.8768
경기|안산상록|월피동|37.3448|126.8477
경기|안산상록|이동|37.3094|126.8557
경기|안산상록|일동|37.3129|126.8701
경기|안산상록|해양동|37.2972|126.8309
경기|안성|고삼면|37.0923|127.2716
경기|안성|공도읍|36.9941|127.1741
경기|안성|금광면|36.9817|127.3446
경기|안성|대덕면|37.0346|127.2390
경기|안성|미양면|36.9694|127.2246
경기|안성|보개면|37.0561|127.3140
경기|안성|삼죽면|37.0683|127.3671
경기|안성|서운면|36.9367|127.2681
경기|안성|안성1동|37.0035|127.2830
경기|안성|안성2동|36.9933|127.2656
경기|안성|안성3동|37.0271|127.2642
경기|안성|양성면|37.0818|127.2202
경기|안성|원곡면|37.0560|127.1476
경기|안성|일죽면|37.0982|127.4690
경기|안성|죽산면|37.0488|127.4219
경기|안양동안|갈산동|37.3777|126.9649
경기|안양동안|관양1동|37.4107|126.9641
경기|안양동안|관양2동|37.3991|126.9715
경기|안양동안|귀인동|37.3843|126.9670
경기|안양동안|달안동|37.3960|126.9506
경기|안양동안|범계동|37.3877|126.9539
경기|안양동안|부림동|37.3967|126.9579
경기|안양동안|부흥동|37.3940|126.9460
경기|안양동안|비산1동|37.4067|126.9339
경기|안양동안|비산2동|37.3967|126.9390
경기|안양동안|비산3동|37.4201|126.9511
경기|안양동안|신촌동|37.3811|126.9573
경기|안양동안|평안동|37.3902|126.9638
경기|안양동안|평촌동|37.3923|126.9755
경기|안양동안|호계1동|37.3726|126.9540
경기|안양동안|호계2동|37.3824|126.9471
경기|안양동안|호계3동|37.3672|126.9605
경기|안양만안|박달1동|37.4044|126.9093
경기|안양만안|박달2동|37.3962|126.8885
경기|안양만안|석수1동|37.4294|126.9266
경기|안양만안|석수2동|37.4195|126.9019
경기|안양만안|석수3동|37.4087|126.8979
경기|안양만안|안양1동|37.3992|126.9251
경기|안양만안|안양2동|37.4092|126.9202
경기|안양만안|안양3동|37.3979|126.9127
경기|안양만안|안양4동|37.3967|126.9187
경기|안양만안|안양5동|37.3923|126.9222
경기|안양만안|안양6동|37.3860|126.9249
경기|안양만안|안양7동|37.3895|126.9366
경기|안양만안|안양8동|37.3803|126.9301
경기|안양만안|안양9동|37.3772|126.9045
경기|양주|광적면|37.8298|126.9530
경기|양주|남면|37.8962|126.9796
경기|양주|백석읍|37.7896|126.9773
경기|양주|양주1동|37.7857|127.0345
경기|양주|양주2동|37.7930|127.0867
경기|양주|은현면|37.8695|127.0237
경기|양주|장흥면|37.7175|126.9639
경기|양주|회천1동|37.8568|127.0750
경기|양주|회천2동|37.8253|127.0475
경기|양주|회천3동|37.8255|127.0710
경기|양주|회천4동|37.8327|127.0980
경기|양평|강상면|37.4612|127.4674
경기|양평|강하면|37.4683|127.4114
경기|양평|개군면|37.4401|127.5492
경기|양평|단월면|37.5828|127.6358
경기|양평|서종면|37.6093|127.4064
경기|양평|양동면|37.4428|127.7422
경기|양평|양서면|37.5413|127.3788
경기|양평|양평읍|37.4934|127.5137
경기|양평|옥천면|37.5519|127.4865
경기|양평|용문면|37.5198|127.5881
경기|양평|지평면|37.4488|127.6511
경기|양평|청운면|37.5482|127.7524
경기|여주|가남읍|37.2090|127.5807
경기|여주|강천면|37.2884|127.7263
경기|여주|금사면|37.3966|127.4978
경기|여주|대신면|37.3778|127.6024
경기|여주|북내면|37.3566|127.6893
경기|여주|산북면|37.4092|127.4420
경기|여주|세종대왕면|37.2947|127.5782
경기|여주|여흥동|37.2562|127.6493
경기|여주|오학동|37.3169|127.6499
경기|여주|점동면|37.1914|127.6844
경기|여주|중앙동|37.2782|127.6187
경기|여주|흥천면|37.3454|127.5332
경기|연천|군남면|38.0747|127.0380
경기|연천|미산면|38.0355|126.9775
경기|연천|백학면|38.0316|126.9067
경기|연천|신서면|38.2002|127.1057
경기|연천|연천읍|38.1004|127.1144
경기|연천|왕징면|38.0969|126.9429
경기|연천|장남면|37.9947|126.8491
경기|연천|전곡읍|37.9941|127.0366
경기|연천|중면|38.1664|127.0064
경기|연천|청산면|38.0112|127.1016
경기|오산|남촌동|37.1566|127.0493
경기|오산|대원동|37.1383|127.0803
경기|오산|세마동|37.1842|127.0297
경기|오산|신장동|37.1730|127.0584
경기|오산|중앙동|37.1537|127.0840
경기|오산|초평동|37.1430|127.0454
경기|용인기흥|구갈동|37.2771|127.1231
경기|용인기흥|구성동|37.2954|127.1410
경기|용인기흥|기흥동|37.2309|127.1145
경기|용인기흥|동백1동|37.2859|127.1646
경기|용인기흥|동백2동|37.2666|127.1616
경기|용인기흥|동백3동|37.2796|127.1471
경기|용인기흥|마북동|37.3062|127.1276
경기|용인기흥|보라동|37.2451|127.1309
경기|용인기흥|보정동|37.3094|127.1074
경기|용인기흥|상갈동|37.2656|127.1110
경기|용인기흥|상하동|37.2621|127.1436
경기|용인기흥|서농동|37.2343|127.0811
경기|용인기흥|신갈동|37.2831|127.1026
경기|용인기흥|영덕1동|37.2754|127.0810
경기|용인기흥|영덕2동|37.2567|127.0925
경기|용인수지|동천동|37.3503|127.0571
경기|용인수지|상현1동|37.3069|127.0784
경기|용인수지|상현2동|37.3053|127.0877
경기|용인수지|상현3동|37.3020|127.0691
경기|용인수지|성복동|37.3194|127.0605
경기|용인수지|신봉동|37.3324|127.0576
경기|용인수지|죽전1동|37.3329|127.1291
경기|용인수지|죽전2동|37.3307|127.1072
경기|용인수지|죽전3동|37.3245|127.1255
경기|용인수지|풍덕천1동|37.3280|127.0945
경기|용인수지|풍덕천2동|37.3200|127.0899
경기|용인처인|남사읍|37.1328|127.1566
경기|용인처인|동부동|37.2045|127.2509
경기|용인처인|모현읍|37.3265|127.2183
경기|용인처인|백암면|37.1440|127.3798
경기|용인처인|삼가동|37.2401|127.1656
경기|용인처인|양지면|37.2421|127.2887
경기|용인처인|역북동|37.2415|127.1865
경기|용인처인|원삼면|37.1634|127.3135
경기|용인처인|유림동|37.2541|127.2117
경기|용인처인|이동읍|37.1645|127.2112
경기|용인처인|중앙동|37.2253|127.1999
경기|용인처인|포곡읍|37.2906|127.2178
경기|의왕|고천동|37.3431|126.9863
경기|의왕|내손1동|37.3768|126.9768
경기|의왕|내손2동|37.3861|126.9825
경기|의왕|부곡동|37.3199|126.9528
경기|의왕|오전동|37.3599|126.9844
경기|의왕|청계동|37.3888|127.0121
경기|의정부|가능동|37.7524|127.0199
경기|의정부|녹양동|37.7616|127.0293
경기|의정부|송산1동|37.7261|127.0977
경기|의정부|송산2동|37.7399|127.0942
경기|의정부|송산3동|37.7540|127.1161
경기|의정부|신곡1동|37.7311|127.0645
경기|의정부|신곡2동|37.7453|127.0680
경기|의정부|의정부1동|37.7412|127.0491
경기|의정부|의정부2동|37.7356|127.0367
경기|의정부|자금동|37.7633|127.0868
경기|의정부|장암동|37.7069|127.0632
경기|의정부|호원1동|37.7066|127.0367
경기|의정부|호원2동|37.7212|127.0312
경기|의정부|흥선동|37.7370|127.0193
경기|이천|관고동|37.2882|127.4217
경기|이천|대월면|37.2129|127.4978
경기|이천|마장면|37.2498|127.3709
경기|이천|모가면|37.1709|127.4568
경기|이천|백사면|37.3256|127.4828
경기|이천|부발읍|37.2731|127.5068
경기|이천|설성면|37.1395|127.5231
경기|이천|신둔면|37.3137|127.4106
경기|이천|율면|37.0756|127.5472
경기|이천|장호원읍|37.1345|127.5964
경기|이천|중리동|37.2434|127.4503
경기|이천|증포동|37.2900|127.4540
경기|이천|창전동|37.2835|127.4455
경기|이천|호법면|37.2154|127.4121
경기|파주|광탄면|37.7764|126.8830
경기|파주|교하동|37.7345|126.7093
경기|파주|금촌1동|37.7608|126.7827
경기|파주|금촌2동|37.7512|126.7758
경기|파주|금촌3동|37.7799|126.7484
경기|파주|문산읍|37.8741|126.7805
경기|파주|법원읍|37.8674|126.8929
경기|파주|운정1동|37.7318|126.7587
경기|파주|운정2동|37.7268|126.7401
경기|파주|운정3동|37.7108|126.7462
경기|파주|운정4동|37.7244|126.7760
경기|파주|운정5동|37.7291|126.7189
경기|파주|운정6동|37.7148|126.7223
경기|파주|월롱면|37.7975|126.7893
경기|파주|장단면|37.9206|126.7415
경기|파주|적성면|37.9581|126.9294
경기|파주|조리읍|37.7504|126.8231
경기|파주|탄현면|37.8035|126.7069
경기|파주|파주읍|37.8282|126.8154
경기|파주|파평면|37.9142|126.8507
경기|평택|고덕동|37.0429|127.0393
경기|평택|고덕면|37.0348|127.0239
경기|평택|동삭동|37.0170|127.0982
경기|평택|비전1동|37.0151|127.1239
